지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),일사 QC플래그,적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,대전,2026-04-05 03:00,7,,,,1,,290,,75,,7.5,2.8,1001.8,,1010.1,,,9,,9,,,8,8,Sc,10,1524,,,8.4,,11.1,12.2,13.3,13.4
133,대전,2026-04-05 04:00,6.8,,,,1,,320,,75,,7.4,2.6,1001.4,,1009.7,,,9,,9,,,9,9,Sc,8,1692,,,8.3,,10.9,12,13.1,13.3
133,대전,2026-04-05 05:00,6.3,,,,.9,,340,,80,,7.6,3,1001.4,,1009.7,,,9,,9,,,8,8,Sc,8,1610,,,8.1,,10.6,11.8,13,13.2
133,대전,2026-04-05 06:00,5.9,,,,1.4,,360,,79,,7.3,2.5,1001.5,,1009.8,,,9,,9,,,9,9,Sc,7,1580,,,7.8,,10.2,11.5,12.8,13.1
133,대전,2026-04-05 07:00,6.3,,,,1.3,,20,,74,,7,1.9,1001.6,,1009.9,,0,,.06,,,,8,8,Sc,9,1740,,,8,,10.1,11.3,12.6,13
133,대전,2026-04-05 08:00,7.8,,,,1.2,,140,,69,,7.3,2.4,1002,,1010.3,,.4,,.5,,,,7,6,ScCi,7,1866,,,8.8,,10.3,11.3,12.5,12.9
133,대전,2026-04-05 09:00,8.6,,,,1.5,,140,,63,,7,1.9,1002.4,,1010.6,,.3,,1.06,,,,6,5,ScCi,9,1902,,,10.4,,10.9,11.5,12.4,12.8
133,대전,2026-04-05 10:00,10.2,,,,1.6,,110,,56,,6.9,1.7,1002.6,,1010.8,,.9,,2.05,,,,6,0,Ci,,2174,,,13,,12.3,11.9,12.3,12.7
133,대전,2026-04-05 11:00,11.9,,,,1.3,,160,,55,,7.6,3.1,1002.4,,1010.5,,.9,,2.27,,,,6,0,Ci,,2173,,,16,,13.8,12.4,12.3,12.6
133,대전,2026-04-05 12:00,13.3,,,,2.2,,230,,47,,7.2,2.2,1001.6,,1009.7,,.9,,2.62,,,,7,0,Ci,,2729,,,18.3,,15.3,13,12.4,12.6
133,대전,2026-04-05 13:00,16.1,,,,1.9,,230,,36,,6.6,1,1000.7,,1008.7,,1,,3.38,,,,2,0,Ci,,4841,,,22.9,,17.2,13.9,12.6,12.7
133,대전,2026-04-05 14:00,16.8,,,,4,,180,,27,,5.2,-2.3,1000.4,,1008.4,,1,,3.25,,,,3,0,Ci,,5000,,,24.2,,18.5,14.8,12.9,12.8
133,대전,2026-04-05 15:00,17.1,,,,4,,200,,28,,5.5,-1.5,1000.1,,1008.1,,1,,2.94,,,,1,0,Ci,,4976,,,23.7,,19,15.4,13.3,13
133,대전,2026-04-05 16:00,18.3,,,,2.1,,230,,22,,4.6,-3.8,999.9,,1007.8,,1,,2.5,,,,1,0,Ci,,5000,,,19,,19.3,15.9,13.7,13.2
133,대전,2026-04-05 17:00,17.8,,,,1.6,,250,,23,,4.7,-3.6,999.7,,1007.6,,1,,1.75,,,,0,0,,,5000,,,16.3,,19.1,16.1,14.1,13.4
133,대전,2026-04-05 18:00,16,,,,2.1,,250,,31,,5.6,-1.1,999.7,,1007.7,,1,,.89,,,,0,0,,,5000,,,14.3,,18,16.1,14.5,13.7
133,대전,2026-04-05 19:00,15,,,,2.2,,200,,35,,6,-.3,999.8,,1007.8,,.5,,.16,,,,0,0,,,5000,,,12.5,,16.6,15.6,14.6,13.9
133,대전,2026-04-05 20:00,13.8,,,,1.7,,200,,39,,6.1,0,1000.1,,1008.2,,,9,,9,,,0,0,,,5000,,,11.4,,15.4,15.2,14.7,14
133,대전,2026-04-05 21:00,12.4,,,,.5,,200,,47,,6.7,1.3,1000.9,,1009,,,9,,9,,,0,0,,,4964,,,10.5,,14.4,14.6,14.6,14.1
133,대전,2026-04-05 22:00,12.3,,,,1.5,,230,,60,,8.5,4.7,1001.4,,1009.5,,,9,,9,,,0,0,,,3311,,,10.2,,13.7,14.2,14.5,14.1
133,대전,2026-04-05 23:00,11.9,,,,1.7,,230,,63,,8.7,5,1001.2,,1009.3,,,9,,9,,,0,0,,,2674,,,10.3,,13.1,13.8,14.4,14.1
133,대전,2026-04-06 00:00,12.3,,,,2.8,,140,,64,,9.1,5.6,1001.4,,1009.5,,,9,,9,,,9,9,Sc,8,2706,,,11.1,,12.9,13.5,14.2,14
133,대전,2026-04-06 01:00,9.7,,1,,2.9,,20,,87,,10.4,7.6,1003,,1011.2,,,9,,9,,,10,8,ScNs,9,1129,,1901,10.7,,12.7,13.3,14,14
133,대전,2026-04-06 02:00,9.6,,0,,1.5,,90,,88,,10.5,7.7,1002.7,,1010.9,,,9,,9,,,10,7,ScAs,7,906,,1901,10.8,,12.5,13.1,13.8,13.8
133,대전,2026-04-06 03:00,9.7,,,9,1.1,,360,,86,,10.3,7.4,1002.4,,1010.6,,,9,,9,,,9,9,Sc,6,1082,,19,10.7,,12.4,12.9,13.7,13.8
133,대전,2026-04-06 04:00,9.7,,0,,2.4,,140,,91,,10.9,8.2,1002.2,,1010.4,,,9,,9,,,10,10,St,2,408,,1902,10.9,,12.2,12.8,13.6,13.7
133,대전,2026-04-06 05:00,9.5,,.1,,.5,,90,,95,,11.2,8.7,1001.7,,1009.9,,,9,,9,,,10,10,St,2,130,,1902,10.8,,12.2,12.7,13.5,13.6
133,대전,2026-04-06 06:00,9.7,,.1,,2,,320,,96,,11.5,9,1001.9,,1010.1,,,9,,9,,,10,10,St,3,129,,1902,10.9,,12.1,12.6,13.4,13.5
133,대전,2026-04-06 07:00,9.6,,4.4,,1.6,,90,,97,,11.6,9.1,1002.8,,1011,,0,,0,,,,10,5,ScNs,6,214,,190201,10.4,,12,12.5,13.3,13.5
133,대전,2026-04-06 08:00,9.8,,.3,,.3,,0,,97,,11.7,9.3,1003.1,,1011.3,,0,,.09,,,,10,6,ScAs,12,214,,1901,10.8,,11.8,12.4,13.2,13.4
133,대전,2026-04-06 09:00,9.9,,1.3,,2.8,,20,,96,,11.6,9.2,1003.1,,1011.3,,0,,.1,,,,10,6,ScAs,4,525,,1901,11,,11.8,12.3,13.1,13.3
133,대전,2026-04-06 10:00,9.8,,.1,,1.4,,290,,96,,11.6,9.1,1003.3,,1011.5,,0,,.07,,,,10,9,ScNs,12,226,,1901,10.9,,11.8,12.3,13,13.2
133,대전,2026-04-06 11:00,10.6,,0,,1.6,,230,,92,,11.7,9.3,1002.9,,1011.1,,0,,.2,,,,10,9,ScAs,16,743,,1901,11.8,,11.9,12.2,13,13.2
133,대전,2026-04-06 12:00,11.2,,,9,.2,,0,,92,,12.2,9.9,1002.4,,1010.6,,0,,.37,,,,10,6,ScAs,15,800,,19,12.6,,12.2,12.3,12.9,13.1
133,대전,2026-04-06 13:00,11.9,,,9,1,,320,,86,,11.9,9.6,1001.8,,1009.9,,0,,.7,,,,10,8,ScAs,16,1246,,19,14.3,,12.8,12.5,12.8,13.1
133,대전,2026-04-06 14:00,12.6,,,9,.9,,20,,79,,11.5,9,1001.6,,1009.7,,0,,.78,,,,10,8,ScAs,16,1897,,,15.2,,13.4,12.8,12.8,13
133,대전,2026-04-06 15:00,12.9,,,9,1.1,,360,,72,,10.6,7.9,1000.9,,1009,,0,,.63,,,,10,9,ScAs,17,2424,,,14.8,,13.8,13,12.9,13
133,대전,2026-04-06 16:00,13.7,,,9,.7,,230,,74,,11.6,9.1,1000.7,,1008.8,,0,,.7,,,,10,9,ScAs,16,2515,,,15.7,,14.2,13.3,13,13
133,대전,2026-04-06 17:00,13.9,,,9,1.7,,360,,57,,9,5.5,1001,,1009.1,,0,,.67,,,,9,9,Sc,15,2911,,,14.9,,14.5,13.5,13.1,13.1
133,대전,2026-04-06 18:00,12.6,,,9,2.7,,50,,57,,8.2,4.2,1001.2,,1009.3,,0,,.23,,,,7,7,Sc,13,4015,,,13.1,,14.2,13.5,13.2,13.1
133,대전,2026-04-06 19:00,10.9,,,9,3.4,,320,,49,,6.3,.5,1002.5,,1010.7,,0,,.12,,,,8,7,,14,5000,,,10.9,,13.6,13.4,13.3,13.2
133,대전,2026-04-06 20:00,10,,,9,.8,,290,,54,,6.6,1.1,1003.5,,1011.7,,,9,,9,,,5,5,,14,4652,,,9.8,,12.8,13.1,13.3,13.3
133,대전,2026-04-06 21:00,8.4,,,9,1.1,,340,,55,,6.1,-.1,1004.4,,1012.7,,,9,,9,,,0,0,,,4788,,,8.4,,12,12.7,13.3,13.2
133,대전,2026-04-06 22:00,7.2,,,9,1.6,,340,,57,,5.8,-.7,1005.1,,1013.4,,,9,,9,,,0,0,,,5000,,,7.2,,11.2,12.2,13.2,13.2
133,대전,2026-04-06 23:00,6.4,,,9,2.9,,320,,61,,5.9,-.5,1005.7,,1014,,,9,,9,,,0,0,,,4959,,,6.4,,10.5,11.8,13,13.1
133,대전,2026-04-07 00:00,5.6,,,9,1.8,,320,,63,,5.7,-.9,1006,,1014.4,,,9,,9,,,0,0,,,5000,,,5.7,,9.8,11.4,12.9,13.1
133,대전,2026-04-07 01:00,4.7,,,,2.5,,340,,67,,5.7,-.9,1006.2,,1014.6,,,9,,9,,,0,0,,,5000,,,5,,9.1,10.9,12.6,12.9
133,대전,2026-04-07 02:00,4.1,,,,2.1,,340,,60,,4.9,-2.9,1006.2,,1014.6,,,9,,9,,,0,0,,,5000,,,4.4,,8.5,10.5,12.4,12.8
133,대전,2026-04-07 03:00,3.9,,,,1.7,,320,,56,,4.5,-4,1006.2,,1014.6,,,9,,9,,,0,0,,,5000,,,3.7,,8,10.1,12.2,12.6
133,대전,2026-04-07 04:00,3.2,,,,1.4,,320,,57,,4.4,-4.5,1006.4,,1014.8,,,9,,9,,,0,0,,,5000,,,3.3,,7.4,9.7,11.9,12.5
133,대전,2026-04-07 05:00,3,,,,1.5,,320,,51,,3.9,-6.1,1006.8,,1015.2,,,9,,9,,,0,0,,,5000,,,2.9,,7,9.3,11.7,12.3
133,대전,2026-04-07 06:00,2.7,,,,1.4,,320,,54,,4,-5.6,1007.3,,1015.8,,,9,,9,,,0,0,,,5000,,,2.6,,6.5,9,11.4,12.1
133,대전,2026-04-07 07:00,3,,,,0,,0,,65,,4.9,-2.9,1007.9,,1016.4,,.6,,.13,,,,0,0,,,5000,,,2.8,,6.3,8.8,11.2,11.9
133,대전,2026-04-07 08:00,6.7,,,,.5,,110,,52,,5.1,-2.4,1009,,1017.3,,1,,.8,,,,0,0,,,4965,,,5.2,,7.1,9.1,11,11.8
133,대전,2026-04-07 09:00,8.8,,,,3.1,,340,,33,,3.7,-6.6,1009.8,,1018.1,,1,,1.63,,,,0,0,,,5000,,,6.9,,8.3,9.3,10.8,11.7
133,대전,2026-04-07 10:00,10.2,,,,3.7,,320,,27,,3.3,-8,1009.7,,1017.9,,1,,2.36,,,,0,0,,,5000,,,9,,9.9,9.7,10.7,11.5
133,대전,2026-04-07 11:00,11.7,,,,4.5,,320,,23,,3.2,-8.7,1009.3,,1017.5,,1,,2.92,,,,0,0,,,5000,,,12.1,,12,10.2,10.7,11.4
133,대전,2026-04-07 12:00,12.1,,,,5.9,,290,,16,,2.3,-13,1008.9,,1017.1,,1,,3.33,,,,0,0,,,5000,,,15.6,,13.7,10.9,10.8,11.4
133,대전,2026-04-07 13:00,13.2,,,,5.5,,290,,16,,2.4,-12.1,1008.4,,1016.5,,1,,3.5,,,,0,0,,,5000,,,19.3,,15.2,11.7,11,11.4
133,대전,2026-04-07 14:00,14,,,,3.1,,360,,17,,2.7,-10.7,1008.1,,1016.2,,1,,3.38,,,,0,0,,,5000,,,21.4,,16.5,12.6,11.4,11.5
133,대전,2026-04-07 15:00,14.2,,,,3.2,,340,,15,,2.4,-12.1,1007.7,,1015.8,,1,,3.03,,,,0,0,,,5000,,,20.9,,17.4,13.4,11.8,11.7
133,대전,2026-04-07 16:00,14.3,,,,2.4,,250,,19,,3.1,-9,1007.7,,1015.8,,1,,2.48,,,,0,0,,,5000,,,16.6,,17.6,13.9,12.2,12
133,대전,2026-04-07 17:00,13.7,,,,3.5,,320,,19,,3,-9.5,1008.1,,1016.2,,1,,1.75,,,,0,0,,,5000,,,13.5,,17.1,14.1,12.6,12.2
133,대전,2026-04-07 18:00,11.4,,,,4.2,,320,,22,,3,-9.6,1008.5,,1016.7,,1,,.95,,,,0,0,,,5000,,,11.3,,16,14,13,12.5
133,대전,2026-04-07 19:00,10,,,,3.4,,320,,27,,3.3,-8.1,1009.1,,1017.3,,.5,,.2,,,,0,0,,,5000,,,9.3,,14.4,13.6,13.2,12.7
133,대전,2026-04-07 20:00,8.3,,,,2.6,,320,,35,,3.8,-6.2,1009.8,,1018.1,,,9,,9,,,0,0,,,5000,,,7.9,,13.1,13,13.2,12.8
133,대전,2026-04-07 21:00,7.4,,,,1.5,,290,,40,,4.1,-5.3,1011.1,,1019.4,,,9,,9,,,0,0,,,5000,,,7,,12,12.5,13.1,12.8
133,대전,2026-04-07 22:00,6.3,,,,1.2,,230,,48,,4.6,-3.9,1011.9,,1020.3,,,9,,9,,,0,0,,,5000,,,6.3,,11.1,12,13,12.8
133,대전,2026-04-07 23:00,5.3,,,,2,,230,,55,,4.9,-3,1012.3,,1020.7,,,9,,9,,,0,0,,,5000,,,5.7,,10.2,11.5,12.8,12.8
133,대전,2026-04-08 00:00,4.7,,,,2.4,,230,,60,,5.1,-2.4,1012.5,,1020.9,,,9,,9,,,0,0,,,4890,,,5.1,,9.4,11,12.6,12.8
133,대전,2026-04-08 01:00,4.1,,,,2.2,,200,,64,,5.2,-2.1,1012.6,,1021.1,,,9,,9,,,0,0,,,4951,,,4.6,,8.9,10.6,12.4,12.6
133,대전,2026-04-08 02:00,2.9,,,,.7,,290,,71,,5.4,-1.8,1012.5,,1021,,,9,,9,,,0,0,,,4948,,,4,,8.3,10.2,12.1,12.5
133,대전,2026-04-08 03:00,2.2,,,,1.6,,340,,75,,5.4,-1.7,1012.5,,1021,,,9,,9,,,0,0,,,4752,,,3.4,,7.8,9.8,11.9,12.4
133,대전,2026-04-08 04:00,1.8,,,,1.4,,290,,77,,5.4,-1.8,1012.5,,1021,,,9,,9,,,0,0,,,4764,,,3.1,,7.3,9.4,11.6,12.2
133,대전,2026-04-08 05:00,1.2,,,,.8,,320,,81,,5.4,-1.7,1012.6,,1021.2,,,9,,9,,,0,0,,,4444,,,2.6,,6.9,9,11.4,12
133,대전,2026-04-08 06:00,.7,,,,.7,,340,,84,,5.4,-1.7,1012.6,,1021.2,,,9,,9,,,0,0,,,4008,,,2.2,,6.4,8.7,11.1,11.8
133,대전,2026-04-08 07:00,1.6,,,,.2,,0,,82,,5.6,-1.1,1013.1,,1021.6,,.6,,.14,,,,0,0,,,4200,,,2.7,,6.2,8.5,10.9,11.7
133,대전,2026-04-08 08:00,4.2,,,,1.2,,20,,64,,5.3,-2,1013.5,,1022,,1,,.8,,,,0,0,,,4596,,,4.9,,7,8.8,10.7,11.6
133,대전,2026-04-08 09:00,7.5,,,,1.4,,160,,56,,5.8,-.7,1013.5,,1021.9,,1,,1.61,,,,0,0,,,4818,,,7.2,,8.3,9.1,10.6,11.4
133,대전,2026-04-08 10:00,10.4,,,,1.8,,140,,41,,5.2,-2.3,1013.3,,1021.6,,1,,2.36,,,,0,0,,,5000,,,10,,10,9.6,10.5,11.3
133,대전,2026-04-08 11:00,11.9,,,,2.8,,180,,33,,4.6,-3.8,1013,,1021.2,,1,,2.96,,,,0,0,,,5000,,,14,,12.2,10.2,10.5,11.2
133,대전,2026-04-08 12:00,14.4,,,,2.6,,180,,24,,3.9,-5.9,1012,,1020.1,,1,,3.36,,,,0,0,,,4484,,,18.9,,14.3,11.1,10.6,11.2
133,대전,2026-04-08 13:00,15.8,,,,1.6,,320,,25,,4.5,-4.2,1011.4,,1019.5,,1,,3.49,,,,0,0,,,5000,,,22.5,,16.3,12.1,10.9,11.3
133,대전,2026-04-08 14:00,17,,,,3.2,,200,,18,,3.5,-7.5,1010.4,,1018.4,,1,,3.4,,,,0,0,,,5000,,,24.6,,17.8,13.2,11.3,11.4
133,대전,2026-04-08 15:00,18.3,,,,1.5,,290,,14,,2.9,-9.7,1009.2,,1017.2,,1,,3.04,,,,0,0,,,5000,,,24.2,,18.8,14.1,11.8,11.7
133,대전,2026-04-08 16:00,18.6,,,,2.3,,200,,11,,2.3,-12.5,1008.7,,1016.7,,1,,2.48,,,,0,0,,,5000,,,19.4,,19.2,14.8,12.3,12
133,대전,2026-04-08 17:00,18.7,,,,1.7,,320,,11,,2.4,-12.4,1008.5,,1016.5,,1,,1.78,,,,0,0,,,5000,,,16.1,,19.1,15.2,12.9,12.3
133,대전,2026-04-08 18:00,16.9,,,,2.4,,290,,14,,2.7,-10.8,1008.2,,1016.2,,1,,.97,,,,1,0,Ci,,5000,,,14.1,,18.1,15.2,13.3,12.6
133,대전,2026-04-08 19:00,15.2,,,,1.5,,270,,20,,3.5,-7.6,1008,,1016.1,,.5,,.19,,,,0,0,,,4910,,,11.8,,16.4,14.8,13.6,12.9
133,대전,2026-04-08 20:00,13.9,,,,1.6,,290,,17,,2.7,-10.8,1008.6,,1016.7,,,9,,9,,,4,0,,,5000,,,10.3,,15,14.2,13.7,13
133,대전,2026-04-08 21:00,12.7,,,,1.9,,230,,22,,3.2,-8.5,1009.1,,1017.3,,,9,,9,,,6,0,Ci,,5000,,,9.5,,13.9,13.8,13.7,13.2
133,대전,2026-04-08 22:00,11.3,,,,2.6,,230,,24,,3.2,-8.5,1009.2,,1017.4,,,9,,9,,,6,0,,,5000,,,8.8,,13,13.3,13.6,13.2
133,대전,2026-04-08 23:00,10.8,,,,1.6,,230,,24,,3.1,-9,1008.5,,1016.7,,,9,,9,,,8,0,,,5000,,,8.3,,12.1,12.8,13.5,13.2
133,대전,2026-04-09 00:00,10,,,,1.3,,250,,26,,3.2,-8.6,1008.7,,1016.9,,,9,,9,,,9,0,Ci,,4992,,,8,,11.6,12.4,13.2,13.2
133,대전,2026-04-09 01:00,9.3,,,,1.2,,200,,33,,3.9,-6.1,1008.2,,1016.5,,,9,,9,,,9,4,,56,5000,,,7.9,,11.1,12,13.1,13.1
133,대전,2026-04-09 02:00,8.5,,,,.1,,0,,45,,5,-2.7,1007.3,,1015.6,,,9,,9,,,10,3,,70,5000,,,7.6,,10.7,11.7,12.8,13
133,대전,2026-04-09 03:00,8,,,,1.5,,340,,46,,4.9,-2.9,1007,,1015.3,,,9,,9,,,9,0,Ci,,5000,,,7.5,,10.4,11.4,12.7,12.9
133,대전,2026-04-09 04:00,8.2,,,,1.2,,320,,47,,5.1,-2.4,1006.7,,1015,,,9,,9,,,9,4,AcCi,40,5000,,,7.7,,10.2,11.2,12.5,12.8
133,대전,2026-04-09 05:00,8.1,,,,1.2,,340,,52,,5.6,-1.1,1005.8,,1014.1,,,9,,9,,,9,7,AcCi,39,5000,,,7.8,,10,11.1,12.3,12.7
133,대전,2026-04-09 06:00,8.3,,0,,1.2,,340,,52,,5.7,-.9,1005.5,,1013.8,,,9,,9,,,10,6,ScAs,12,5000,,01,8,,10,10.9,12.1,12.5
133,대전,2026-04-09 07:00,8.5,,,9,.8,,360,,54,,6,-.2,1005.7,,1014,,0,,.02,,,,10,6,ScAs,15,5000,,,8.3,,10,10.9,12,12.5
133,대전,2026-04-09 08:00,9.7,,,9,.7,,290,,50,,6,-.2,1004.6,,1012.8,,0,,.16,,,,10,4,ScAs,15,4574,,,9.4,,10.1,10.8,11.9,12.4
133,대전,2026-04-09 09:00,10.1,,,9,.9,,290,,50,,6.2,.1,1003.7,,1011.9,,0,,.26,,,,10,8,ScAs,14,4332,,,9.7,,10.4,10.9,11.8,12.3
133,대전,2026-04-09 10:00,11,,0,,.8,,360,,54,,7.1,2,1003,,1011.2,,0,,.24,,,,10,9,ScAs,10,4032,,01,10.5,,10.7,11,11.8,12.2
133,대전,2026-04-09 11:00,9.1,,.8,,.6,,320,,85,,9.8,6.7,1001.2,,1009.4,,0,,.31,,,,10,8,StNs,9,1594,,01,10.7,,10.8,11,11.7,12.1
133,대전,2026-04-09 12:00,10.5,,.1,,.5,,110,,74,,9.3,6,998.9,,1007,,0,,.4,,,,10,8,ScAs,11,2873,,01,11.8,,11.2,11.1,11.7,12.1
133,대전,2026-04-09 13:00,10.5,,.1,,1.6,,90,,84,,10.6,7.9,997.1,,1005.2,,0,,.36,,,,10,8,ScAs,11,1021,,01,11.3,,11.5,11.3,11.7,12
133,대전,2026-04-09 14:00,10,,.8,,2.1,,340,,93,,11.4,8.9,994.9,,1003,,0,,.33,,,,10,7,StNs,12,664,,1901,11.7,,11.7,11.4,11.7,12
133,대전,2026-04-09 15:00,10.8,,.9,,.6,,320,,96,,12.4,10.1,993.9,,1002,,0,,.36,,,,10,9,StNs,12,211,,1901,12.2,,11.9,11.5,11.8,12
133,대전,2026-04-09 16:00,11.2,,3.5,,1.3,,340,,97,,12.9,10.7,992.1,,1000.2,,0,,.27,,,,10,8,StNs,12,265,,1901,11.9,,12,11.6,11.8,12.1
133,대전,2026-04-09 17:00,11.5,,1.7,,1.4,,340,,98,,13.2,11.1,991.9,,1000,,0,,.11,,,,10,6,StNs,10,257,,1901,11.8,,12.1,11.7,11.9,12.1
133,대전,2026-04-09 18:00,11.8,,2,,1.1,,230,,98,,13.5,11.4,990.4,,998.4,,0,,.08,,,,10,10,StNs,11,213,,1901,11.9,,12.1,11.8,11.9,12.1
133,대전,2026-04-09 19:00,12,,.3,,1.8,,320,,97,,13.6,11.5,990.2,,998.2,,0,,.03,,,,10,8,StNs,10,196,,1901,11.7,,12.1,11.8,12,12.1
133,대전,2026-04-09 20:00,12.2,,.9,,.7,,340,,97,,13.7,11.7,990.4,,998.4,,,9,,9,,,10,8,StNs,7,217,,190201,11.7,,12.1,11.8,12,12.2
133,대전,2026-04-09 21:00,12.5,,.2,,1.2,,140,,98,,14.1,12.1,990.6,,998.6,,,9,,9,,,10,10,St,5,92,,19160201,11.8,,12.1,11.9,12,12.2
133,대전,2026-04-09 22:00,12.8,,1.3,,1.8,,110,,98,,14.4,12.4,990.5,,998.5,,,9,,9,,,10,10,St,5,56,,1601,11.9,,12.1,11.9,12,12.1
133,대전,2026-04-09 23:00,13.1,,.9,,1.2,,140,,98,,14.7,12.7,990.7,,998.7,,,9,,9,,,10,10,St,5,57,,1601,12,,12.1,11.9,12,12.2
133,대전,2026-04-10 00:00,15,,1,,2.9,,200,,98,,16.6,14.6,990.6,,998.5,,,9,,9,,,10,8,StNs,,506,,191601,12.7,,12.4,12,12.1,12.2
133,대전,2026-04-10 01:00,14.4,,.8,,1.9,,230,,98,,16,14,990.7,,998.7,,,9,,9,,,10,10,St,2,234,,1901,12.7,,12.5,12,12.1,12.2
133,대전,2026-04-10 02:00,14.7,,2.4,,2.2,,230,,96,,16,14,990.2,,998.1,,,9,,9,,,10,10,St,3,1334,,1901,12.8,,12.6,12.2,12.1,12.2
133,대전,2026-04-10 03:00,14.2,,0,,2.8,,250,,92,,14.9,12.9,991,,999,,,9,,9,,,10,10,St,4,563,,1901,12.7,,12.7,12.2,12.1,12.2
133,대전,2026-04-10 04:00,12.9,,.3,,2.3,,230,,97,,14.4,12.4,990.8,,998.8,,,9,,9,,,10,10,St,2,196,,1901,12.4,,12.6,12.2,12.2,12.2
133,대전,2026-04-10 05:00,12,,.5,,2.5,,200,,96,,13.4,11.3,991.4,,999.4,,,9,,9,,,10,10,St,4,391,,190201,11.8,,12.5,12.2,12.2,12.3
133,대전,2026-04-10 06:00,11.3,,.1,,3.9,,200,,95,,12.7,10.5,991.5,,999.6,,,9,,9,,,10,7,StNs,2,1748,,1902,11.4,,12.3,12.2,12.3,12.3
133,대전,2026-04-10 07:00,10.6,,0,,3.9,,200,,97,,12.4,10.1,992.1,,1000.2,,0,,.01,,,,10,10,Sc,1,325,,1902,11.1,,12,12,12.3,12.3
133,대전,2026-04-10 08:00,10.4,,0,,2.7,,200,,97,,12.2,9.9,993.2,,1001.3,,0,,.03,,,,10,10,St,2,338,,1902,11,,11.9,12,12.2,12.3
133,대전,2026-04-10 09:00,10,,0,,3.5,,200,,95,,11.6,9.2,994,,1002.1,,0,,.07,,,,10,5,StNs,2,817,,1902,10.9,,11.7,11.9,12.2,12.3
133,대전,2026-04-10 10:00,10.2,,0,,2.5,,200,,96,,11.9,9.5,995.1,,1003.2,,0,,.15,,,,10,8,StNs,2,684,,1902,11.2,,11.7,11.8,12.1,12.2
133,대전,2026-04-10 11:00,10.3,,0,,2.7,,200,,93,,11.6,9.2,996.1,,1004.2,,0,,.29,,,,10,5,StNs,3,1426,,1902,11.7,,11.7,11.8,12.1,12.2
133,대전,2026-04-10 12:00,10.1,,0,,2.8,,230,,93,,11.5,9,996,,1004.1,,0,,.4,,,,10,3,StNs,2,1465,,02,12.1,,11.8,11.8,12.1,12.2
133,대전,2026-04-10 13:00,10,,0,,3,,200,,95,,11.6,9.2,996.2,,1004.3,,0,,.39,,,,10,10,St,2,852,,1902,12.2,,11.9,11.8,12.1,12.2
133,대전,2026-04-10 14:00,10.1,,0,,1.9,,200,,94,,11.6,9.1,996.5,,1004.6,,0,,.37,,,,10,10,Sc,2,839,,1902,12.1,,12,11.8,12.1,12.2
133,대전,2026-04-10 15:00,10.2,,0,,2.1,,230,,92,,11.4,8.9,996.4,,1004.5,,0,,.29,,,,10,10,St,2,946,,1902,11.8,,12,11.8,12,12.2
133,대전,2026-04-10 16:00,10.3,,0,,1.6,,230,,90,,11.2,8.7,997,,1005.1,,0,,.27,,,,10,10,St,3,1139,,1902,11.7,,11.9,11.8,12,12.2
133,대전,2026-04-10 17:00,10.7,,,9,2,,230,,85,,10.9,8.2,996.9,,1005,,0,,.32,,,,10,8,ScAs,6,1372,,,11.9,,12,11.9,12.1,12.2
133,대전,2026-04-10 18:00,10.6,,,9,1.5,,230,,83,,10.6,7.8,997.5,,1005.6,,0,,.09,,,,10,9,ScAs,5,1558,,,11,,11.9,11.8,12.1,12.2
133,대전,2026-04-10 19:00,10.4,,,9,1.5,,270,,83,,10.4,7.6,998,,1006.1,,0,,.03,,,,9,9,,5,1490,,,10.5,,11.7,11.8,12.1,12.2
133,대전,2026-04-10 20:00,10,,,9,1.5,,230,,82,,10,7,999.7,,1007.9,,0,,0,,,,9,9,,5,1020,,,10.1,,11.5,11.7,12.1,12.2
133,대전,2026-04-10 21:00,9.5,,,9,1.1,,230,,87,,10.3,7.4,1001,,1009.2,,,9,,9,,,10,10,St,4,732,,19,10,,11.3,11.6,12,12.2
133,대전,2026-04-10 22:00,9.5,,,9,.6,,250,,85,,10,7,1001.1,,1009.3,,,9,,9,,,9,9,,5,913,,19,9.7,,11.1,11.5,12,12.1
133,대전,2026-04-10 23:00,9.3,,,9,1.6,,230,,86,,10,7,1001.5,,1009.7,,,9,,9,,,9,9,,5,1072,,19,9.5,,11,11.4,11.9,12.1
133,대전,2026-04-11 00:00,8.8,,,9,1.9,,230,,88,,9.9,6.9,1001.8,,1010,,,9,,9,,,8,8,Sc,8,1318,,,8.6,,10.6,11.2,11.9,12.1
133,대전,2026-04-11 01:00,9.1,,,,.3,,0,,87,,10,7,1002.5,,1010.7,,,9,,9,,,9,9,,6,2420,,,9,,10.4,11.1,11.8,12
